molecular_weight	aromaticity	instability	flexibility	gravy_bm	isoelectric_point	charge_at_pH_7	helix_fract	sheet_fract	molar_ext_coef_cysteines
Schmidtea-mediterranea_maker-scaffold14534-snap-gene-0.13-mRNA-1	0.0560639947507353	0.0552338915280877	-0.0339934903035341	0.0623203133882687	-0.0605571526417431	0.0268958867598635	0.0579100373557825	0.0195423006528567	-0.181373421759894	0.0378221281246754
Hofstenia-miamia_GFSA01027542.1.p1	-0.0355202890765974	-0.0254194586756914	0.0270324741959577	-0.0548916523763206	0.0357092385625236	0.0669236002654627	0.0415541573070205	0.0376746697451949	-0.0143408960349753	-0.0180963964216341
Hofstenia-miamia_GFSA01060534.1.p1	0.0344568900270608	0.0998017703368674	0.0222220348957171	0.0320556463550306	-0.0794660548127985	-0.0749630183759364	-0.0817393083324234	0.0563534599483173	-0.00820395404448425	0.0200779774984963
Aedes-aegypti_tr|Q16XX4|Q16XX4-AEDAE	0.0981759055958057	0.160687762768081	-0.158542287460912	0.0542458674984306	0.129877513112768	0.000780113142852663	0.018174648702277	-0.0138851360853302	-0.0724124969341381	0.0393049526952639
Drosophila-melanogaster_tr|Q9W3M7|Q9W3M7-DROME	0.168619331231519	-0.0294858803562468	-0.0403383378990619	-0.0201611013516073	0.112526720221983	-0.0145488290262455	-0.0172307717097537	-0.0809209310316195	0.108612810623499	0.190062254820075
Aedes-aegypti_tr|A0A1S4F0V4|A0A1S4F0V4-AEDAE	0.0170308274545669	0.0209686660815196	-0.113666230001195	0.0452086655498402	0.0278163801966432	0.0182287804837915	0.000491179354076494	-0.0350798572582578	0.0131985599719704	-0.00662633066752784
Drosophila-melanogaster_tr|Q8MZI3|Q8MZI3-DROME	0.141430939656497	-0.0707906114353197	-0.0124281755180144	0.0043644390698249	0.107390961977096	0.00494456119122169	-0.0102717241214042	-0.15626501254653	0.0521770629588034	0.0625340454077379
Aedes-aegypti_tr|A0A1S4EZS3|A0A1S4EZS3-AEDAE	0.132090555854493	0.0107739961352468	0.0164551634997126	0.108598394364026	-0.0483661136089864	0.0463678280340781	0.0805294369292486	-0.125948414022368	-0.102156545478501	0.0471481972554044
Mnemiopsis-leidyi_gb|GFAT01017181.1|.p1	-0.174225672194471	0.0166441603273238	-0.000974052615555921	-0.0203530919445225	-0.0749683510499992	-0.0405861509684599	-0.130921893970188	0.0651141621923638	-0.0117370712070281	-0.119722983774538
Drosophila-melanogaster_sp|P19109|DDX17-DROME	0.0726406618383441	0.00728892320158516	0.112494517289553	0.0313093670053095	-0.0455266603133902	0.0249648026357297	0.0353066533932539	-0.0332142046703345	-0.0889220898175054	-0.0591011735753202
Aedes-aegypti_tr|Q16RY3|Q16RY3-AEDAE	0.0189883215207236	0.0581765866576753	-0.105204087991958	0.0738084161641487	-0.0371273517297231	0.0204645273494299	-0.0128625376883981	-0.0114808050466078	-0.0851696771070554	0.0173774259171731
Aedes-aegypti_tr|Q17II7|Q17II7-AEDAE	0.0681501837456026	-0.090520731821605	0.450630754950095	0.100351157412607	-0.241705396668099	0.166298449031485	0.444886995099048	-0.0970017956704394	-0.120884052434814	0.00926069707172394
Caenorhabditis-elegans_tr|Q9XUW5|Q9XUW5-CAEEL	0.0430903404196034	0.0429001668868608	-0.298760124366209	0.0667987480766592	-0.00483494874247509	-0.0127233650755998	-0.000842567537788064	0.0192192574301959	0.0140864343681756	0.0465976534485204
Pristionchus-pacificus_tr|A0A2A6C670|A0A2A6C670-PRIPA	0.324457370485303	-0.0128835935005655	-0.459343189030217	0.0922869535370492	-0.0319326972256414	-0.0450099412909537	0.137666392447536	0.141092775867675	0.142127873189216	0.19476325936976
Pristionchus-pacificus_tr|A0A2A6BFR5|A0A2A6BFR5-PRIPA	-0.3038869093427	-0.0936065270185427	0.812311267470701	-0.0695231894158313	-0.0107371294625637	0.198665945889513	0.0885677241485775	-0.129094687793513	-0.0652439113124449	-0.251267741062388
Pristionchus-pacificus_tr|A0A2A6CS61|A0A2A6CS61-PRIPA	0.00611845167259469	0.0231237518371726	0.00983713895915568	0.0342562386542103	-0.0323456126320004	0.0399074582125436	0.0259039901158753	-0.0900815445384583	-0.0816760638717297	0.0432622076924096
Sphaeroforma-arctica_tr|A0A0L0G2A9|A0A0L0G2A9-9EUKA	-0.00241436262884086	0.0631976689517852	-0.157097758487998	0.0617199679075826	0.0265173668801224	0.0204169081488233	0.0059429557622638	0.0232277768378798	-0.0611368239887218	0.0395750805616182
Salpingoeca-rosetta_tr|F2USP3|F2USP3-SALR5	0.0199574018070193	0.11939013103942	0.0828668198580558	-0.146769024019061	0.0810646502588987	0.0380212279088342	0.0875246578865827	0.0329302080047972	-0.0850661023783825	-0.0122649650650938
Monosiga-brevicollis_tr|A9V234|A9V234-MONBE	-0.0213351796847528	0.00672209893016456	-0.0292506764833733	-0.00679620002214513	-0.0393616261598136	0.064149111518842	0.0260700423401848	-0.00519428699170989	-0.0100973214048002	-0.070780720715273
Ustilago-maydis_sp|Q4PHU9|DBP2-USTMA	0.00379694778113774	0.0579151469807224	0.0329424085653123	0.0192596331932322	0.0382861965821069	0.0152310091902754	-0.000533480299259607	-0.0264429818322352	-0.0236561618405257	0.00204044437302662
Agaricus-bisporus_tr|A0A8H7KGK6|A0A8H7KGK6-AGABI	-0.00777034674849555	-0.0133082928133638	0.0863209681239316	-0.0171921471430565	0.0451170049258293	0.0417098435552059	0.023420603445603	-0.00545014622507786	0.0498457788284834	-0.0166735431774387
Yarrowia-lipolytica_sp|Q6C4D4|DBP2-YARLI	0.00193604600297313	-0.0254648351441626	-0.0522916720166573	0.0396657790617624	-0.050421000143792	-0.00850384896451816	-0.0146038363623803	-0.0197226374195268	-0.0376374714821558	0.0236435078071475
Saccharomyces-cerevisiae_sp|P24783|DBP2-YEAST	0.00216650078069613	0.0701810626234768	0.00560198885389793	0.0217012142615589	-0.0324896414506397	-0.021968352468919	-0.0354849522674862	0.065037145380411	-0.00644200261367362	0.072088366287309
Candida-albicans_sp|Q59LU0|DBP2-CANAL	0.00866632666292631	-0.0709214617207529	-0.0810839221591676	0.0334913096788943	-0.0544056638051632	-0.00450146911808326	-0.0120960310306795	-0.101781909552609	-0.0535408843807745	-0.0465485901495306
Schizosaccharomyces-pombe_sp|P24782|DBP2-SCHPO	0.0158693839373759	0.10101981745229	-0.103926381341821	0.024941788600834	-0.0925610321228675	0.0320968358105473	0.0277899308031767	0.0560017247178377	-0.0180082980440669	0.00920440868083071
Neurospora-crassa_sp|Q7SBC6|DBP2-NEUCR	0.00562513885444327	-0.00931483688779668	0.048470201893791	-0.00596031886107936	0.0416653531575803	0.0386459238698999	0.0129786608044236	0.000994910594681342	-0.00366672674565089	-0.00415208281383858
Aspergillus-nidulans_sp|Q5B0J9|DBP2-EMENI	0.0179718167346978	0.0279793678833094	-0.237964626550229	-0.0156758618731957	-0.0203413444378038	0.0478644124177657	0.0718132991085118	-0.00445030787979764	-0.0246311559270213	0.0124810664987972
Penicillium-chrysogenum_tr|B6HS19|B6HS19-PENRW	0.0131393449106214	-0.0109822811128512	0.0698368569950251	0.0295088379461589	-0.0342518966497155	0.0582291009814874	0.0228332230069358	-0.0725624053487731	-0.0829828624288484	0.0752389059930018
Dictyostelium-discoideum_sp|Q54CE0|DDX17-DICDI	0.155580044477101	0.182679052479933	-0.0614588291704772	0.176305736109422	-0.0342378372820386	0.0668885571950969	0.0498016356130298	-0.128952225845524	-0.306177073998452	0.18561387299581
Perkinsus-marinus_tr|C5LBR0|C5LBR0-PERM5	1.79090226468498	-2.12283486252852	-1.98860649469348	-0.247611398177815	-0.369564551117314	2.45424669418723	0.758918144799527	1.12306464390831	-0.25095625555704	1.65582773778289
Perkinsus-marinus_tr|C5KD59|C5KD59-PERM5	-0.284084232799986	0.430438775897086	0.35817882286074	0.0962154680513458	0.055047912067517	-0.436500987276155	-0.134355846238101	-0.360778292992464	0.00842750674235878	-0.232302487526467
Perkinsus-marinus_tr|C5L0Z3|C5L0Z3-PERM5	-0.0168475728131497	-0.0189136093471939	-0.323829911990868	-0.112789523690549	0.0141968446129871	-0.162016695735696	-0.0471345542548534	0.0980858179867258	-0.02523166190657	-0.000468387183892184
Perkinsus-marinus_tr|C5L542|C5L542-PERM5	0.0970385033394376	0.138598520076387	0.00319767096595018	0.0131358059522841	0.0911918842136405	-0.0262942018950574	-0.0302443143187707	-0.0828110826441767	0.0323872899216891	0.108904044590901
Perkinsus-marinus_tr|C5L215|C5L215-PERM5	112.711569921627	47.4554676515928	-14.7677765687408	-46.321650046592	27.81134941862	2.89540858158133	47.7750931104199	58.7434128848791	12.9260187915193	139.707067629698
Perkinsus-marinus_tr|C5L3A1|C5L3A1-PERM5	-0.208687187451119	0.00901868685676416	0.00195347999254506	0.228368247968415	-0.130424297104028	0.0700846630885354	-0.0355913121277239	-0.197004274317751	-0.132266583928136	-0.184448732636473
Perkinsus-marinus_tr|C5LHY0|C5LHY0-PERM5	1.090140103818	0.436746259666344	0.892613882284678	0.0510162105401991	0.0655468276697438	-0.114304321037511	0.302987574486636	0.00277258103570426	0.1130037720015	1.11092657075046
Perkinsus-marinus_tr|C5KSR2|C5KSR2-PERM5	-0.650262232664824	-0.133709063389394	-0.672025752767503	-0.0145076337756565	-0.045620750448898	0.134819563377573	-0.103643619041477	-0.107004677015084	-0.117133093273726	-0.607818652382011
Perkinsus-marinus_tr|C5LAG8|C5LAG8-PERM5	-0.00393810602577496	0.00476116668014259	0.172477551457762	-0.0356322586186593	-0.0298365573038455	0.0903391701641539	0.0286818399960537	-0.0285737449801004	-0.0969219298656517	-0.0169368322981748
Symbiodinium-sp_tr|A0A812RT30|A0A812RT30-9DINO	0.213956210393207	-0.00211354362139847	0.147922765396506	-0.0529021545254774	-0.0374234470322514	-0.169572034142035	-0.0816128830478979	-0.0396324735899729	0.0947356931400625	0.232852366720175
Plasmodium-falciparum_tr|Q8IL13|Q8IL13-PLAF7	7.39383783547139e-05	0.000124882960015865	-2.89065615911401e-05	2.9663067714953e-05	4.1729029523166e-05	6.68186250855453e-05	8.43370316573287e-05	9.07409119316327e-05	-7.0561198975507e-05	8.87544000908581e-05
Porphyra-yezoensis_tr|W7JGD5|W7JGD5-PLAFA	0.107467793701291	0.181510470018669	-0.0420141179679638	0.0431187724597973	0.060646957081197	0.0971215508846963	0.122581296752968	0.131880402542248	-0.102557247041685	0.129001456983363
Mnemiopsis-leidyi_gb|GFAT01046892.1|.p1	-0.00745803191469798	-0.00679251539734893	0.0249281407430788	0.044515144701654	0.0166552661611494	-0.174210166012597	-0.0316484872212049	0.0810166414027824	0.0280460836379969	0.00183802338656361
Mnemiopsis-leidyi_gb|GFAT01076554.1|.p2	-0.162318800757295	-0.104344578458586	-0.123699185624317	-0.0594722544902185	0.0482034454994368	0.0590535094042691	-0.0209562905187832	0.084025564186257	-0.034160677778565	-0.150200802707092
Ostreococcus-tauri_tr|A0A096P859|A0A096P859-OSTTA	0.00809471514923731	-0.116903752313518	-0.000747215397919779	0.00623844448254374	-0.0589374236202099	-0.17647943774426	-0.0787855088984623	0.0460641620101681	0.127673755663744	-0.0697745815192602
Micromonas-commoda_tr|C1E8T7|C1E8T7-MICCC	-0.0253314824694447	-0.0777542267285667	-0.0725273398828301	-0.0660376097844779	0.0511917518080258	-0.22731131111101	-0.0940183932205467	0.0701034150393354	0.234173584920093	-0.049453520908742
Chlorella-vulgaris_KAI3428168.1	0.00393424905456377	0.00067744315168179	-0.00383921329620021	-0.00767992387288401	0.00581960986110133	0.00342634897345564	0.00959587194833406	1.11659328249539e-05	0.00409975701413766	0.00608059919157663
Hypsibius-dujardini_tr|A0A9D4TKN6|A0A9D4TKN6-CHLVU	0.347663949001862	0.0598646858197066	-0.339265783262668	-0.678663897095715	0.514270608628609	0.302781537986031	0.8479734601408	0.000986746749059339	0.362289657153638	0.537333840701066
Hypsibius-dujardini_tr|A0A9D4TKR3|A0A9D4TKR3-CHLVU	2.61913208079978e-06	0.000125431125406979	1.85385486703394e-05	1.45476334105321e-05	4.65769927942725e-05	-2.7086902108291e-05	-6.45296721376347e-05	-6.48445439771132e-06	-6.99136315324043e-05	-2.13189428728371e-05
Chlorella-vulgaris_KAI3428167.1	0.00256803726912295	0.122804588508597	0.0181511165371264	0.0142532161066266	0.0455938505493251	-0.026512419857745	-0.063176760451603	-0.00636361790543105	-0.0684505278173403	-0.0208706812162041
Chlamydomonas-reinhardtii_tr|A0A2K3E6J3|A0A2K3E6J3-CHLRE	0.262384391161846	-0.210509169899669	-0.0913550036743322	-0.211383728608093	0.0625320756900316	0.205484092629554	0.571177082673986	-0.205599905510144	0.291320400080071	0.32266656149152
Volvox-carteri_tr|D8U9W5|D8U9W5-VOLCA	0.0592275300695094	0.0472529170307654	0.0929867536422308	-0.0264484941578007	0.0762847553077961	0.00142518987417927	0.0147098656987305	0.0245133158839137	0.00157632843302224	0.0604635765220731
Phaeodactylum-tricornutum_tr|B7FQS8|B7FQS8-PHATC	0.0954587228652174	0.0916519525745056	-0.0245750161653795	0.00551124283426735	0.102572006639005	-0.0627037703126248	-0.0285698839123493	0.0046133914132806	7.07419549389091e-05	0.101989022722246
Nannochloropsis-sp_tr|A0A4D9CVW6|A0A4D9CVW6-9STRA	0.0161388851237667	-0.132872526660735	0.00465489798962837	-0.00731866342898387	0.0112311334711587	-0.0120973329018352	-0.00639460249637017	0.0719228777911199	0.110797945285423	-0.0074543373867195
Amorphochlora-amoebiformis_CAD8451292.1	-0.0580398899970164	0.207481952959357	-0.211718648183609	-0.00692195687009117	0.0162616206374046	0.0728184781478695	0.0807866420069251	0.0939254945014118	-0.127656031738341	-0.0544114620898201
Mnemiopsis-leidyi_gb|GFAT01049209.1|.p1	-0.193234137219548	0.00847675810235391	0.057523889853569	0.0564057844284833	-0.140966662223252	0.145500264146332	0.0633013680832037	-0.121375970586061	-0.169007615439525	-0.181500550086987
Euglena-gracilis_GEFR01005629.1.p1	7.395999536632e-05	0.00617796043032616	0.00368008273913531	-0.0726700537804409	0.00784430173267683	-0.0315886540532404	0.0262943892264793	0.0184730152666776	0.0674219769768138	-0.0784221457687214
Euglena-gracilis_GEFR01003939.1.p1	0.0310539691051303	0.0125851868334328	-0.104472965216452	-0.0439020920336658	0.0510762742560219	-0.176848061887263	-0.100782536856022	0.102234375268125	0.06097754012175	-0.0713563561776149
Euglena-gracilis_GEFR01002436.1.p1	0.0182087849733871	-0.112965619788666	0.174241548359316	-0.0339561022045006	0.0565437951172753	0.087779107328105	0.117088092862179	-0.0385160891864957	0.0950217748212951	-0.0860668643270928
Diplonema-papillatum_KAJ9465254.1	0.0261924294965562	0.0372343165501049	-0.000472781993533767	0.0386671321960467	0.0264418667451931	0.0647469596918041	0.0442017943453615	-0.115599521783801	-0.0926270773557116	0.181842694440709
Euglena-gracilis_GEFR01015111.1.p1	-0.0979877539928215	0.0376430008145596	-0.00104298961275925	-0.0809239136653924	0.0917627161587084	0.0774445391214367	0.0721804316829658	0.0205854422332111	0.0472500728130003	-0.109660963877863
Isochrysis-galbana_CAE5827534.1	-0.0632021520478905	-0.0974263923447766	-0.0625169262943538	-0.083480974584746	0.0657729782871779	0.00627027891343704	0.034877452400052	0.0501234824007928	0.217766508978342	-0.0900696135012601
Naegleria-gruberi_tr|D2V4T2|D2V4T2-NAEGR	-0.101425559754083	-0.0431343509472201	-0.0725164694710128	-0.00931055095954973	0.0381381505159985	0.094427203425015	0.106947913994868	0.0428600295079946	0.0109645772899212	-0.215686651343705
Diplonema-papillatum_KAJ9446709.1	-0.0426756174387935	-0.111110792287754	0.125950621027267	-0.101859025690156	0.131801711818269	-0.0724287516591707	0.0631512490944811	0.0553645074384353	0.0891056890284536	-0.249408999995334
Perkinsus-marinus_tr|C5KDQ4|C5KDQ4-PERM5	-0.0136222759991232	0.0507857498055706	-0.107735752748531	0.15143576488246	-0.104356163687528	-0.105153488275886	-0.00262383070754016	-0.0235413884478503	-0.0856245497007784	0.266570678982687
Perkinsus-marinus_tr|C5L9W0|C5L9W0-PERM5	-0.0834385557138071	-0.300492800355405	-0.0970362219961812	-0.191356350280974	0.12918203669461	-0.0326253775205945	0.00805524602050622	0.206410557951169	0.0760091878014502	-0.301840642044708
Perkinsus-marinus_tr|C5LZN9|C5LZN9-PERM5	-0.139408497391035	0.0798252782570644	-0.0835829491776316	-0.0334165116349221	0.0184141924845878	-0.0672442846282562	0.16961321159482	0.0410373313007877	-0.0557375911578258	-0.114154233960891
Symbiodinium-sp_tr|A0A812WW38|A0A812WW38-9DINO	0.366261434608447	0.0513137065642134	0.101164921487852	0.0617304968890128	-0.106398714030241	-0.220788104189323	-0.723172791236431	-0.116989193033746	0.0975214699618164	0.799708652367517
Symbiodinium-sp_tr|A0A812G5N9|A0A812G5N9-9DINO	0.0249280713141667	-0.13503419148494	0.133375655357844	0.0640245315620604	-0.0336313437038291	-0.174970370222231	-0.0701426143811417	-0.0161167998781489	0.0433373250304666	-0.0763365317888951
Symbiodinium-sp_tr|A0A812NG13|A0A812NG13-9DINO	-0.150171866977027	-0.086235995027236	-0.0571512591207218	-0.0923317264242997	0.0399796680428215	0.0599240974520284	0.0140609563218287	0.128191330374501	0.0991610965497403	-0.161021714337058
Symbiodinium-sp_tr|A0A812GMG5|A0A812GMG5-9DINO	0.129836564050902	-0.0189877371612504	0.0849600415429438	-0.00478671810783091	-0.021717857287953	-0.196133365559539	-0.169324296606863	-0.0248260396728291	0.0750592106125031	0.0593432801463145
Euglena-gracilis_GEFR01002951.1.p1	47.107797516395	-27.9672631407322	5.61226905076061	126.646745578678	-109.818287798044	98.6516056249942	35.4381746710902	-188.716047004408	4.23381619147142	28.1792964812487
Euglena-gracilis_GEFR01053035.1.p1	-0.129377353605084	-0.167410502980239	-0.199089400935298	-0.159577006268211	-0.0642125792771094	-0.227480582738832	-0.0666056208081073	0.260445857628254	0.128148483214982	-0.116689545250825
Euglena-gracilis_GEFR01014324.1.p1	-0.172644355671146	-0.278331337486824	-0.413513338474358	-1.1759776082406	0.65831164439174	0.196459296340114	0.139394288971352	1.40328854060518	0.189991231444232	-0.477316901114138
Euglena-gracilis_GEFR01024360.1.p1	-0.155199137357967	0.05447032703201	0.094828012806208	-0.081552840414615	0.118983614140574	0.0385481428076049	-0.02170588567661	-0.0349926018839345	0.0114930914146189	-0.153451752364401
Symbiodinium-sp_tr|A0A812LMM8|A0A812LMM8-9DINO	-0.0433560160324323	0.0601510899827061	-0.0828445732621831	0.136492326200671	-0.137551065105438	-0.195506135545138	-0.130221244650196	-0.0274547840607535	-0.0285331619861707	0.249880258017327
Symbiodinium-sp_tr|A0A812XW92|A0A812XW92-9DINO	-0.0355875125267035	-0.103832774518648	-0.0068259759076696	-0.0780739194706062	0.066980662841251	0.177148042682326	0.115383131788236	0.0114812747257185	-0.064498882941373	-0.177698275491708
Symbiodinium-sp_tr|A0A812V0E3|A0A812V0E3-9DINO	-0.0843762784549177	0.194881533419503	-0.100666893952226	0.0315725377222122	-0.0431058528104892	-0.257488969401736	-0.203805725680057	0.0322139830677965	-0.0204701631842128	0.208030549448367
Symbiodinium-sp_tr|A0A812RLX4|A0A812RLX4-9DINO	0.17735872367869	0.10814720488494	-0.0153521478705732	-0.0630903403869491	0.0949706612539449	-0.00997134049193834	-0.00509009997992524	0.0638130857806269	-0.00238692390598126	0.113903472659727
Symbiodinium-sp_tr|A0A812WVP5|A0A812WVP5-9DINO	-0.0652521328573275	-0.168855538944549	0.417786600035767	0.066596683345724	-0.0229673818264724	0.183982381048778	0.302505987059017	-0.196436158186399	-0.0951247223434247	-0.254016943500946
Symbiodinium-sp_tr|A0A812LTI7|A0A812LTI7-9DINO	-0.249878808820101	-0.112662860846865	-0.026016057946009	0.218299570499952	-0.203774903599735	0.170973072030107	0.323553857107012	-0.15753620302511	-0.0631173024400232	-0.468540832767904
Symbiodinium-sp_tr|A0A812M234|A0A812M234-9DINO	0.292905248714241	0.0660972649347339	0.206491474833514	-0.0869700133903268	0.0858807609845998	0.0326628519911554	0.0741448903158837	-0.0140339060333587	-0.00252160025570497	0.516376524728804
Symbiodinium-sp_tr|A0A812W613|A0A812W613-9DINO	0.352344076335209	-0.048108756430696	0.0286196936123256	0.192045599505515	-0.107761064166711	-0.228633969568663	-0.239527161655175	-0.134782814745196	-0.0138510286914857	0.249946644839371
Symbiodinium-sp_tr|A0A812Z6J3|A0A812Z6J3-9DINO	-0.170600624773126	-0.0259620655024372	-0.156792793366134	-0.142442013811185	0.0510247355913807	-0.0698689856674771	-0.0711754828507038	0.181629425914143	0.209022740377094	-0.165272922551839
Symbiodinium-sp_tr|A0A812W9F1|A0A812W9F1-9DINO	0.0579557891254052	0.0679905382908536	-0.0272100136324123	-0.0430954392226818	0.0849306719083517	-0.0104647878476676	-0.00241128670084804	-0.0197993123515395	0.0497699529366607	0.156717039326125
Symbiodinium-sp_tr|A0A812N513|A0A812N513-9DINO	-0.115247129979579	-0.0622495546866932	-0.13081909377819	0.0345061654451796	-0.0230520977228185	0.0374561822796744	-0.0295037575683245	0.0284711315621201	0.0363912794105769	-0.150505556810243
Isochrysis-galbana_CAE5838940.1	0.219318845270833	-0.137813905521795	0.40662363951712	-0.0389384126241555	-0.180384291892033	0.38131800963165	0.211896943459462	0.00361220867749534	0.0433088702878489	0.108325707871709
Isochrysis-galbana_CAE5837747.1	-0.173005532164492	0.266481781373366	-0.179261706135473	-0.0406706702142906	0.195723716637037	-0.313157927238164	-0.165388339789354	0.0687628187676011	-0.0585437300091512	-0.0255515207529414
Isochrysis-galbana_CAE5838939.1	0.0462607560948905	-0.0334801035309333	0.055119531335059	0.0276669274223977	-0.0489719782992095	0.0377787447171976	0.0619172990220384	-0.111250646957674	-0.0452915496553487	-0.0436669905695591
Tetraselmis-striata_CAE9022729.1	-0.0186354839558014	0.0815647299787906	-0.0778309261824852	-0.00905001003102475	0.0875657166288506	0.00836194263438435	-0.0148468517687113	0.0387023363595868	-0.0917382486093333	0.0876174322048174
Chlamydomonas-reinhardtii_tr|A0A2K3E652|A0A2K3E652-CHLRE	-0.013980986319073	0.050693903464834	0.0279584930567769	-0.00971514010626505	0.0907157350186285	0.0164730144856028	0.00325703264547139	-0.0256685401686965	0.0642757937900929	-0.0215627617913385
Volvox-carteri_tr|D8U0B1|D8U0B1-VOLCA	-0.0157774443482054	0.115949057860631	0.0226844027189291	-0.00345563265426455	-0.0377867580100516	0.10368469650983	0.115333107958844	0.0111188862641741	-0.185785500876731	-0.0358265675558053
Chlamydomonas-reinhardtii_tr|A0A2K3DQE6|A0A2K3DQE6-CHLRE	0.0296163293724817	-0.135977201880444	-0.0923648787111651	-0.00322375128500568	-0.0263591248142555	0.162479048648259	0.0818881706916704	-0.162497261603214	0.0541961535650182	-0.0801228684245881
Volvox-carteri_tr|D8TJK8|D8TJK8-VOLCA	0.0892767514786203	-0.0782689509440094	0.168359993327744	-0.041377748466599	-0.0594460337661149	-0.124861232571091	-0.0625298919935593	-0.0832287150394853	0.138653032773755	0.0872134767580962
Micromonas-commoda_tr|C1EIE9|C1EIE9-MICCC	-0.0132522727631314	0.0207838338869977	-0.10083971254057	-0.0579405015034001	-0.00277369030904394	-0.0180475158648164	-0.0363893080245625	0.0433409975092513	0.014658490491103	0.0139440342931303
Bathycoccus-prasinos_tr|K8F670|K8F670-9CHLO	-0.00129915975167287	0.0375928593606138	-0.0453323739604014	0.0320449258264223	0.0144629878562184	0.0109009934259318	-0.000662967136557094	0.0151783766901563	-0.120128962716373	0.010303027291971
Ostreococcus-tauri_tr|A0A090N4F4|A0A090N4F4-OSTTA	0.0121652613337634	0.0882727362711413	0.0175510588369419	0.00856878613179065	0.0380623200130501	-0.0199810553428247	-0.0437456755678463	-0.0513407890769912	-0.0716746687177959	0.0901132724606826
Isochrysis-galbana_CAE5844200.1	-0.0379392051607156	0.0124548871843728	0.118806065857368	-0.101098538551154	0.0922144520652784	0.0109348024617111	-0.0136977467136755	0.0123966757990214	0.0261824709969588	0.020647435563061
Isochrysis-galbana_CAE5838928.1	0.0968415200507093	-0.181399359613133	-0.0988749930068625	0.0378780127589731	0.0909878260595497	0.152028144356516	0.142872528150729	-0.0934618120184549	0.144584177920034	0.0959635737719836
Micromonas-commoda_tr|C1ECQ6|C1ECQ6-MICCC	-0.0259773736319843	-0.0145310125957301	0.0160877574608212	-0.0951908184234809	0.0642129771598665	-0.230792032331978	-0.115618175716017	-0.0442740153433999	0.19679131521882	-0.0671007227380209
Ostreococcus-tauri_tr|A0A090MD13|A0A090MD13-OSTTA	0.0350081293987657	-0.116655900416498	-0.264129666009924	0.162293971745592	-0.185314524459928	0.0600082119967296	0.00842630218675838	-0.133790176786498	0.113013257518584	-0.0352245386248757
Symbiodinium-sp_tr|A0A812SKQ0|A0A812SKQ0-9DINO	-0.0565511021313553	0.0645679624103434	0.0295002904083389	-0.0311640942786349	0.0579908665771162	-0.255889060581783	-0.131831320016611	0.0762379288580571	0.0943195137622204	-0.043263409825851
Symbiodinium-sp_tr|A0A812ZV80|A0A812ZV80-9DINO	-0.121687812324605	0.205651134425928	0.276868907091396	-0.248996639889846	0.155926397959724	-0.00672945288260939	-0.067124944011959	0.146280166537268	0.014694242300013	-0.0727998950251548
Euglena-gracilis_GEFR01004813.1.p1	0.0366984007524234	0.0409633858321746	-0.113840362578875	0.136079189054254	-0.0490851004204085	-0.000793663161463664	0.038562711346096	-0.0436458968421982	-0.0633797214132641	0.164594581737525
Isochrysis-galbana_CAE5826960.1	0.203677496382481	-0.122763068351859	0.0157207034808616	0.224719540832344	0.00609336875678172	-0.0645563428250184	0.0692317811810479	-0.0911757104669182	0.29920975722271	0.0472294745620973
Isochrysis-galbana_CAE5826962.1	-0.112274204518963	-0.0647280415796897	-0.109625988114488	-0.0871335835489574	-0.0114724897570568	0.0596054196738694	0.00503835228076124	-0.0344303976370842	-0.0135818833069882	-0.0919325529226554
Diplonema-papillatum_KAJ9472798.1	0.0146548178644124	-0.122713775085685	0.0271714565357971	0.0552227775598245	0.0610301937306311	0.0304734947810436	0.060983213635314	-0.0859971204441091	0.128869236979176	-0.0309450641344636
Dictyostelium-discoideum_tr|Q54T87|Q54T87-DICDI	-0.00192899066507595	-0.00465564994169521	0.0366116505238363	0.0868065197785042	-0.0398359886796889	0.0202238420670535	0.00392775199511192	0.0174045732863116	-0.132137717487999	0.0807342429006405
Phaeodactylum-tricornutum_tr|B7S475|B7S475-PHATC	0.00674288970552708	0.00284318156662848	0.00224826064140981	-0.00976018680765878	-0.0546298404368774	0.0358427307983008	0.0515327567671289	-0.00763767790702211	-0.036056209182236	-0.00865823130317461
Tetraselmis-striata_CAE9104932.1	-0.0430634681975192	-0.0693653450866344	0.0858197166082732	-0.0040483627041698	0.0800290850617819	0.034398133556628	0.024147358679754	-0.0393623570077499	0.132775742779973	-0.0592705957948209
Sphaeroforma-arctica_tr|A0A0L0FLW3|A0A0L0FLW3-9EUKA	-0.0198962359529708	-0.0532153729657639	-0.0778022258034116	0.0526179377385333	-0.00467869462022324	0.0285006347246461	0.017736449496499	-0.0537373374449234	-0.00345078623882774	-0.00263544746476496
Bathycoccus-prasinos_tr|K8ELB2|K8ELB2-9CHLO	0.00885671494941422	-0.0533991440208247	-0.14501198579098	0.144176207600615	-0.0703273280041626	-0.015891906298064	0.00466981111093736	-0.0495331772749544	-0.098987613142609	0.0124458350609678
Ostreococcus-tauri_tr|A0A096P8P0|A0A096P8P0-OSTTA	-0.0404155563255685	0.0259079959366149	0.0922971165466174	-0.00462056212557801	-0.0056057731854095	0.0472304308858051	0.0826353092423636	-0.0046419384084298	-0.077955790601956	-0.0122947849688182
